question_id,question_text,answer_text,is_correct
186,"Ce reglementa Regulamentul din 1818 pentru regiunea Basarabia?","Organizarea administrativă a regiunii",0
186,"Ce reglementa Regulamentul din 1818 pentru regiunea Basarabia?","Întărirea puterii boierilor locali",0
186,"Ce reglementa Regulamentul din 1818 pentru regiunea Basarabia?","Înființarea regiunii Basarabia și reglementarea administrației",1
186,"Ce reglementa Regulamentul din 1818 pentru regiunea Basarabia?","Drepturile țăranilor dependenți",0
187,"Care sunt excepțiile de la aplicarea normelor juridice în spațiu?","normele juridice nu pot fi aplicate în sediul, imobilul, bunurile, mijloacele de transport ale misiunii diplomatice, locuințele agenților diplomatici",1
187,"Care sunt excepțiile de la aplicarea normelor juridice în spațiu?","normele juridice în afara teritoriului Republicii Moldova pot fi aplicate cu permisiunea statului străin",0
187,"Care sunt excepțiile de la aplicarea normelor juridice în spațiu?","normele juridice nu se aplică pe teritoriul ce nu aparține Republicii Moldova",0
188,"Care sunt izvoarele dreptului constituțional?","Doar legile și actele normative, deoarece acestea sunt singurele documente cu valoare juridică.",0
188,"Care sunt izvoarele dreptului constituțional?","Legea (Constituția, legile constituționale, organice și ordinare), actele normative, precedentul judiciar, cutuma, codul regulilor religioase și tratatele internaționale cu caracter constituțional.",1
188,"Care sunt izvoarele dreptului constituțional?","Exclusiv Constituția, deoarece este legea fundamentală a statului și nu există alte izvoare.",0
188,"Care sunt izvoarele dreptului constituțional?","Doar tratatele internaționale, deoarece acestea au o importanță superioară oricăror alte norme.",0
189,"Care este autorul manualului de legi publicat la Iași în 1814?","Alexandru Movrocordat",0
189,"Care este autorul manualului de legi publicat la Iași în 1814?","Andronache Donici",1
189,"Care este autorul manualului de legi publicat la Iași în 1814?","Scarlat Sturza",0
189,"Care este autorul manualului de legi publicat la Iași în 1814?","I.M. Garting",0
190,"Care era sursa principală a legii Hexabiblul lui Armenopol?","Dreptul german",0
190,"Care era sursa principală a legii Hexabiblul lui Armenopol?","Dreptul francez",0
190,"Care era sursa principală a legii Hexabiblul lui Armenopol?","Dreptul romano-bizantin",1
190,"Care era sursa principală a legii Hexabiblul lui Armenopol?","Dreptul rusesc",0
191,"Ce prevederi conținea Sobornicescul Hrisov al domnitorului Alexandru Movrocordat din 1785?","Dreptul la proprietate pentru boieri",0
191,"Ce prevederi conținea Sobornicescul Hrisov al domnitorului Alexandru Movrocordat din 1785?","Dreptul de protimisis și statutul holopiilor țigani",1
191,"Ce prevederi conținea Sobornicescul Hrisov al domnitorului Alexandru Movrocordat din 1785?","Reglementarea comerțului",0
191,"Ce prevederi conținea Sobornicescul Hrisov al domnitorului Alexandru Movrocordat din 1785?","Drepturile coloniștilor străini",0
192,"Care este anul în care noțiunea de constituție în sensul larg apare pentru prima dată în Statele Unite ale Americii?",1777,0
192,"Care este anul în care noțiunea de constituție în sensul larg apare pentru prima dată în Statele Unite ale Americii?",1786,0
192,"Care este anul în care noțiunea de constituție în sensul larg apare pentru prima dată în Statele Unite ale Americii?",1787,1
192,"Care este anul în care noțiunea de constituție în sensul larg apare pentru prima dată în Statele Unite ale Americii?",1790,0
193,"Care era atribuția principală a zemstvelor?","Controlul comerțului și industriei locale",0
193,"Care era atribuția principală a zemstvelor?","Gestionarea resurselor naturale",0
193,"Care era atribuția principală a zemstvelor?","Supervizarea educației și sănătății publice",1
193,"Care era atribuția principală a zemstvelor?","Administrarea ordinii publice și poliției",0
194,"În funcție de conținut, care sunt cele două tipuri de izvoare de drept?","Izvoare directe și izvoare indirecte",0
194,"În funcție de conținut, care sunt cele două tipuri de izvoare de drept?","Izvoare naționale și izvoare internaționale",0
194,"În funcție de conținut, care sunt cele două tipuri de izvoare de drept?","Izvoare materiale și izvoare formale",1
194,"În funcție de conținut, care sunt cele două tipuri de izvoare de drept?","Izvoare oficiale și izvoare neoficiale",0
195,"Care dintre următoarele tipuri de constituții este compusă dintr-un singur act normativ cu caracter unitar?","Constituția nescrisă",0
195,"Care dintre următoarele tipuri de constituții este compusă dintr-un singur act normativ cu caracter unitar?","Constituția mixtă",0
195,"Care dintre următoarele tipuri de constituții este compusă dintr-un singur act normativ cu caracter unitar?","Constituția scrisă",1
195,"Care dintre următoarele tipuri de constituții este compusă dintr-un singur act normativ cu caracter unitar?","Constituția temporară",0
196,"Ce reformă judecătorească a avut loc în Rusia în 1864?","Înființarea instanțelor judecătorești independente de apartenența socială a justițiabililor",1
196,"Ce reformă judecătorească a avut loc în Rusia în 1864?","Introducerea unui tribunal militar pentru cauze civile",0
196,"Ce reformă judecătorească a avut loc în Rusia în 1864?","Modificarea procedurilor de vot pentru judecători",0
196,"Ce reformă judecătorească a avut loc în Rusia în 1864?","Crearea unui sistem de justiție bazat pe dreptul roman",0
197,"Ce tip de izvoare de drept includ tratatele și convențiile internaționale?","Izvoare neoficiale",0
197,"Ce tip de izvoare de drept includ tratatele și convențiile internaționale?","Izvoare naționale",0
197,"Ce tip de izvoare de drept includ tratatele și convențiile internaționale?","Izvoare internaționale",1
197,"Ce tip de izvoare de drept includ tratatele și convențiile internaționale?","Izvoare formale",0
198,"Care dintre următoarele tipuri de constituții garantează drepturile cetățenilor, pluralismul politic și separarea puterilor în stat, iar deținătorul puterii este poporul?","Constituția autoritară",0
198,"Care dintre următoarele tipuri de constituții garantează drepturile cetățenilor, pluralismul politic și separarea puterilor în stat, iar deținătorul puterii este poporul?","Constituția dictatorială",0
198,"Care dintre următoarele tipuri de constituții garantează drepturile cetățenilor, pluralismul politic și separarea puterilor în stat, iar deținătorul puterii este poporul?","Constituția democratică",1
198,"Care dintre următoarele tipuri de constituții garantează drepturile cetățenilor, pluralismul politic și separarea puterilor în stat, iar deținătorul puterii este poporul?","Constituția totalitară",0
199,"Care dintre următoarele sunt considerate izvoare oficiale ale dreptului?","Doctrinele juridice",0
199,"Care dintre următoarele sunt considerate izvoare oficiale ale dreptului?","Opiniile juriștilor",0
199,"Care dintre următoarele sunt considerate izvoare oficiale ale dreptului?","Actele emise de autoritățile publice competente",1
199,"Care dintre următoarele sunt considerate izvoare oficiale ale dreptului?","Tradițiile populare",0
200,"Ce s-a întâmplat cu reforma judecătorească în Basarabia în 1869?","A fost aplicată reforma în mod complet, iar legile locale au fost abrogate",0
200,"Ce s-a întâmplat cu reforma judecătorească în Basarabia în 1869?","A fost permisă aplicarea statutelor judecătorești ruse, dar legile locale nu au fost abrogate",1
200,"Ce s-a întâmplat cu reforma judecătorească în Basarabia în 1869?","Reformele nu au fost aplicate deloc",0
200,"Ce s-a întâmplat cu reforma judecătorească în Basarabia în 1869?","Legile locale au fost incluse în Codul general al Imperiului Rus",0
201,"Ce rol are practica judiciară în sistemul de drept romano-german?","Nu are niciun rol în formarea dreptului",0
201,"Ce rol are practica judiciară în sistemul de drept romano-german?","Este izvor principal de drept",0
201,"Ce rol are practica judiciară în sistemul de drept romano-german?","Are un rol creator și poate constitui un izvor de drept",1
201,"Ce rol are practica judiciară în sistemul de drept romano-german?","Se bazează exclusiv pe obiceiurile juridice",0
202,"Ce element constituie un izvor oficial de drept în sistemul de drept anglo-saxon?","Doctrina juridică",0
202,"Ce element constituie un izvor oficial de drept în sistemul de drept anglo-saxon?","Precedentul judiciar",1
202,"Ce element constituie un izvor oficial de drept în sistemul de drept anglo-saxon?","Legile scrise adoptate de Parlament",0
202,"Ce element constituie un izvor oficial de drept în sistemul de drept anglo-saxon?","Dreptul canonic",0
203,"Ce a propus un grup de comuniști, inclusiv Gr. Kotovski, în februarie 1924?","Crearea unei autonomii naționale pentru moldoveni în Ucraina",0
203,"Ce a propus un grup de comuniști, inclusiv Gr. Kotovski, în februarie 1924?","Formarea unei forme de stat în componența Uniunii Sovietice și a Ucrainei",1
203,"Ce a propus un grup de comuniști, inclusiv Gr. Kotovski, în februarie 1924?","Înființarea unei federații independente de Moldova",0
203,"Ce a propus un grup de comuniști, inclusiv Gr. Kotovski, în februarie 1924?","Crearea unei republici autonome în cadrul Rusiei",0
204,"Cum s-a numit constituția adoptată de R.A.S.S.M. în 1925?","Constituția Autonomiei Basarabia",0
204,"Cum s-a numit constituția adoptată de R.A.S.S.M. în 1925?","Constituția Ucrainei sovietice aplicată și în Basarabia",0
204,"Cum s-a numit constituția adoptată de R.A.S.S.M. în 1925?","Constituția R.A.S.S.M. aprobată de Congresul I al Sovietelor din Moldova",1
204,"Cum s-a numit constituția adoptată de R.A.S.S.M. în 1925?","Constituția Federației Sovietice",0
